cw	pmi_4	raw_4	pmi_10	raw_10	freq
schandaal/noun			0.4095327	1	7423
schare/noun	2.8934093	1.0	1.9802431	1	1532
schat/noun			0.81214035	1	4995
schattig/adj	2.9415336	1.0	2.030455	1	1465
scheepvaart/noun			2.2731462	1	1158
scheid/verb			-0.052580923	1	11783
scheidsrechter/noun			0.48925692	3	20800
scheld_uit/verb	2.4130814	1.0	1.5004414	1	2486
schemerlamp/noun	4.6993227	1.0	4.481564	2	252
schepen/noun	-0.3248945	1.0	0.714028	7	38532
scherm/noun	2.920276	12.0	3.1070685	36	17949
scherm/verb			1.9234428	1	1632
scherm_DIM/noun	3.7460325	1.0	4.216888	4	654
scherm_grootte/noun			7.004288	1	10
scherm_opper_vlak/noun			9.306873	1	1
scherp/adj	0.6577034	2.0	0.6623375	5	28724
schets/verb	0.9695578	1.0	0.05505023	1	10511
scheur/verb			0.76687205	1	5178
schichtig/adj			2.9350903	1	589
schiet/verb	-0.32862556	1.0	0.9570696	9	38654
schiet_in/verb	2.4714656	1.0	1.556732	1	2344
schietpistes/noun			9.306873	1	1
schietproeven/noun	8.434509	1.0	7.515114	1	6
schietstand/noun	5.416119	2.0	4.5119095	2	248
schijf/noun	1.7849042	1.0	2.4805665	5	4646
schijn/verb	0.6485287	1.0	0.42946333	2	14522
schijnbaar/adj			1.5836203	2	4555
schilder/verb	0.72520095	1.0	0.50393355	2	13441
schilderij/noun	-0.058147825	1.0	0.41593432	4	29425
schimmig/adj			2.0218809	1	1472
schip/noun			-1.1382422	1	34921
schitterend/adj	0.17485164	1.0	-0.04463467	2	23278
schmink/noun	4.6008983	1.0	3.687016	1	279
schoen_DIM/noun			2.5038953	2	1834
schokkend/adj			1.0932205	1	3749
schokkerig/adj	5.979561	1.0	5.064109	1	70
school-skivakantie/noun	10.226269	1.0	9.306873	1	1
school/noun	-0.83872664	2.0	0.042682845	12	128591
school/verb	2.3116055	1.0	1.4018372	1	2760
school_gebouw/noun			1.7570535	1	1930
school_ingang/noun			5.1773224	1	64
school_sport_dag/noun			6.110243	1	25
school_tijd/noun			1.9904579	1	1522
school_vakantie/noun	3.567135	1.0	4.268234	5	786
schoolbord/noun	4.112863	1.0	3.198515	1	453
schooljaar/noun			0.551309	1	6436
schoolplein/noun			3.1138463	2	994
schoot/noun			1.1969943	2	6806
schot/noun			-0.4431572	1	17342
schouder/noun	0.4608156	1.0	0.24047823	2	17468
schouder_hoog/adj			7.4047656	1	7
schrap/verb	0.38389894	1.0	0.86674196	4	19152
schrecklich/name			8.208261	1	3
schreeuw/adj	3.5974836	2.0	2.684403	2	1522
schreeuw/verb			0.068674475	1	10400
schrijf/verb			-2.6707911	1	160883
schrijf_in/verb	1.366497	3.0	1.7541898	11	21211
schrijf_om/verb			2.7169843	1	732
schrijf_voor/verb			0.33914593	1	7921
schrijver/noun			-1.4019736	1	45521
schrik/verb			0.66507584	2	11498
schrik_af/verb			0.7755207	1	5162
schuchter/adj			1.948552	1	1581
schud/verb	1.5750693	2.0	1.0676714	3	11503
schuif/verb	0.2513505	1.0	0.030691229	2	21594
schuil/part			1.3260798	1	2950
schuil/verb			1.0517333	2	7789
schuim_af/verb	3.2117915	1.0	2.2970126	1	1119
schuin/adj	2.0997505	1.0	2.282076	3	3388
schuit_DIM/noun			3.7412996	2	529
schuld/noun	-0.3477752	1.0	-1.2578773	1	39291
schuldgevoelen/noun			1.5102395	1	2451
schuldig/adj	0.674211	1.0	0.86329067	3	14169
schutter/noun	1.9755834	1.0	1.7654288	2	3896
scoor/verb			-1.8328363	1	69888
scout/noun	2.0869741	1.0	1.1808429	1	3511
scout_meute/noun			9.306873	2	2
screen/verb	2.7652032	1.0	2.5487788	2	1750
screen_methode/noun	10.226269	1.0	9.306873	1	1
sculptuur/noun			2.6487339	4	3142
scène/noun	0.54111606	1.0	1.2354891	5	16126
secondant/noun			3.8068402	1	259
seconde/noun	0.52191836	2.0	0.8618621	7	32908
secretaris/noun			-0.19453852	1	13556
sector/noun	-0.29815474	1.0	-1.2114635	1	37346
secundair/adj			0.8348761	1	4824
security/noun			3.1733668	1	463
sedert/adv			2.9804554	1	563
segment/noun			2.5503478	3	2592
sein/noun			2.421926	2	1974
sein/verb			3.2110486	2	903
sein_huis/noun			5.1637383	1	63
sein_in/verb			4.3609543	1	142
seizoen/noun	-1.8304538	1.0	-1.353476	4	172823
seks_site/noun			4.282664	1	155
selecteer/verb			-0.07990481	1	12075
selectie/noun	0.9739071	3.0	0.063651055	3	31528
selectie_procedure/noun			2.9850264	1	564
senior/noun	1.0602722	1.0	0.8481304	2	9749
sensor/noun	3.1429858	1.0	2.9203305	2	1196
september/noun	-1.2792921	1.0	-0.24051529	7	99854
serie/noun			-0.9807929	1	29730
serie_productie/noun			4.5750704	1	114
serveer/verb	1.1500313	1.0	0.24055907	1	8818
server/noun			2.8265219	1	656
service_flat/noun			2.0572672	1	1463
sessie/noun			1.0485026	1	3883
set/noun	1.4138458	5.0	1.0863056	9	33633
sex/name			4.5315385	1	120
sfeer/noun			0.32310095	5	40266
sfeervol/adj	2.236666	1.0	1.3271234	1	2965
shag/noun			3.4940867	1	339
shift/name			6.485494	1	17
shot/noun	2.4373837	1.0	2.2150478	2	2420
show/fixed			2.0811007	1	1408
show/noun			-0.5013719	1	18411
showroom/noun	3.0471513	1.0	2.1347172	1	1316
sigaret/noun			-0.01841956	1	11433
signaal/noun			-0.38097075	1	16258
signalement/noun			2.763897	1	742
significant/adj			2.139141	1	1308
simpel/adj	1.222056	3.0	0.5970101	4	24498
sinds/prep	-0.50757366	4.0	-0.6073188	9	184528
sit-in/noun			5.083696	1	69
site/noun			-0.21438166	2	27637
situatie/noun	-0.9185253	1.0	-0.7333834	3	69414
sjaal_DIM/noun			3.0984843	1	501
skate/noun	4.045735	1.0	3.137158	1	488
skate/verb	3.486932	1.0	2.5801604	1	860
skate_week/noun	8.434509	1.0	7.515114	1	6
skateboard/noun			3.7166328	1	271
skateboarden/noun			4.57331	1	115
ski/verb			1.4055884	1	2771
ski_gebied/noun	3.9115891	1.0	3.0028815	1	555
ski_klas/noun	7.526587	1.0	6.6224327	1	15
ski_les/noun	5.9087806	1.0	5.6825323	2	75
ski_pas/noun			5.320052	3	163
ski_school/noun	6.036614	1.0	5.1225357	1	66
ski_stage/noun	6.3976274	2.0	5.4798636	2	92
ski_wereld_DIM/noun	8.839974	1.0	7.920579	1	4
skiër/noun			2.0537567	1	1468
sla/adj			2.6299157	1	807
sla/verb	1.0719622	7.0	0.61181605	11	66622
sla_aan/verb			1.0035975	2	8161
sla_gade/verb	3.59922	2.0	2.683738	2	1518
sla_kapot/verb			3.1812055	1	461
sla_op/verb			0.86477	2	9386
sla_stuk/verb	2.9912803	1.0	2.07961	1	1396
sla_uit/adj	3.498837	1.0	2.6076808	1	870
slaag/verb	0.33584112	3.0	-0.28984633	4	59378
slaap/noun	1.8365397	2.0	2.1795292	7	8862
slaap/verb	0.904935	2.0	0.6871166	4	22520
slaap_laboratorium/noun			6.215831	1	22
slaap_monitor/noun	7.8283734	1.0	6.908978	1	11
slaap_onderzoek/noun			6.058439	1	26
slag/noun	1.3050282	7.0	0.84750557	11	52694
slagveld/noun			2.6395772	3	2391
slang/noun	2.766138	2.0	2.261329	3	3499
slaperig_heid/noun			4.8409653	1	87
slecht/adj	-0.7741943	2.0	-0.43173847	7	120435
slechts/adv	0.036453504	5.0	0.07867098	13	133553
slechtziend/adj			3.2011874	2	923
sleep(TV/noun	10.226269	1.0	9.306873	1	1
sleuf/noun	4.3615727	1.0	3.451085	1	353
sleur/verb	2.3407984	1.0	1.4261255	1	2671
slinger/verb			0.832337	1	4843
sloop/noun			1.3151963	1	3020
sloot/noun	1.8721241	1.0	1.6613439	2	4279
slot/noun	0.26271558	1.0	0.44996065	3	21330
slot_feest/noun			3.8233218	1	246
slot_week/noun	5.072255	1.0	4.169899	1	174
slotte/adv			-0.23172003	1	13940
sluip/verb			1.3260628	1	2966
sluit/verb	-0.14805019	2.0	0.6481465	11	64597
sluit_aan/adj	2.3275328	1.0	1.4127042	1	2699
sluit_aan/verb	1.3727194	4.0	1.269418	9	28092
sluit_af/verb			0.1929578	5	46243
sluit_op/verb			0.13413084	1	9782
sluit_uit/adj	0.7415311	1.0	0.9260039	3	13168
smaakpapillen/noun			3.6720836	1	283
smakelijk/adj			1.3273288	1	2980
smal/adj			0.8865434	2	9153
smart/noun			2.4452143	1	973
smartcard/noun			4.728047	1	98
smeek/adj	4.566787	1.0	3.6494837	1	287
smetteloos/adj	3.5886831	1.0	2.6730943	1	765
smiezen/noun			4.7219057	1	98
sms_DIM/noun	3.0508747	1.0	2.1440494	1	1316
snap/verb			0.3224803	1	8090
snel/adj	-0.73059285	4.0	-0.031700104	20	230240
snel/verb	2.259422	1.0	2.039034	2	2900
snel_toet_faciliteit/noun			9.306873	2	2
snel_weg/noun			0.19060175	1	9304
snelheid/noun			0.29532933	3	24849
snelheid_meter/noun	4.0842314	1.0	3.1746688	1	469
sneu/adj	3.4713733	1.0	2.5610487	1	863
snijd_aan/verb	2.3517673	1.0	1.4381216	1	2639
snobistisch/noun			7.920579	1	4
snoer/noun			3.7644339	2	515
snoer/verb	2.8993921	1.0	1.9915217	1	1537
snood/adj			3.3290005	1	398
snor/adj	5.70448	1.0	4.7883506	1	92
snowboarden/verb	4.816298	1.0	3.908032	1	225
snuf_DIM/noun			1.7391398	1	1954
snuffel_paal/noun			6.671394	1	14
soap/noun	1.8918272	1.0	0.9839567	1	4208
sociaal/adj	-0.49506116	2.0	0.0986005	9	91206
soelaas/noun	2.4666545	1.0	2.6552799	3	2362
soepel/adj			0.37282664	1	7669
soeplepel/noun			4.0221477	1	198
softballfederatie/noun			9.306873	1	1
software/noun	2.281112	3.0	1.6570674	4	8504
sokkel/noun	4.452494	4.0	3.7629857	5	1291
soldaat/noun			-0.9017102	1	27548
soldeer_bout/noun			5.45779	1	47
solidair/adj			1.618624	1	2233
solo/noun			0.9889117	1	4138
somber/adj	1.0704902	1.0	0.1607194	1	9547
sommig/adj	0.0025563333	1.0	0.18524016	3	27638
sommige/det	0.3669176	4.0	0.14454006	8	76903
soms/adv	0.31745687	6.0	0.17618059	13	121121
song_tekst/noun	4.098036	1.0	3.1855872	1	461
soort/noun	0.50273556	6.0	0.09934626	10	100421
soortgelijk/adj			0.32319504	1	8060
sound/noun	3.4464889	2.0	2.53145	2	1765
sound_check/noun	5.027772	1.0	4.1105886	1	181
soundblasters/noun			7.004288	1	10
spaar/verb			-0.0062809694	1	11266
spaar_varken/noun			4.1366735	1	181
spaghetti/noun			2.1239133	1	1342
span/verb	2.3852427	2.0	2.1650047	4	5116
spanning/noun	0.09106453	1.0	-0.12682073	2	25407
speakers/noun	4.6404257	2.0	4.1319485	3	536
speciaal/adj	0.5802979	4.0	1.1160556	17	62066
specialiseer/verb			0.68424845	1	5593
specialist/noun			0.3707723	2	15377
specialiteit/noun			1.9190247	2	3267
specifiek/adj	1.2616291	2.0	1.4447706	6	15663
spectrum/noun			2.0910084	1	1369
speech/noun			1.1732271	1	3442
speed/noun			2.0119185	1	1491
speel/adj			0.77191865	1	5153
speel/verb	-0.6848459	6.0	-0.29736322	22	330463
speel_af/verb	2.074251	5.0	2.189187	14	17416
speel_berg/noun			7.166807	1	9
speel_box/noun	7.9236836	1.0	7.004288	1	10
speel_bus/noun			6.0184712	1	30
speel_film/noun			0.96901	1	4267
speel_film_bewerking/noun	10.919416	1.0	10.00002	1	1
speel_infrastructuur/noun			6.6678157	1	14
speel_kamp/noun			9.306873	1	1
speel_materiaal/noun	6.5126967	1.0	6.2937922	2	41
speel_mee/verb			-0.14181852	1	12830
speel_namiddag/noun			7.227432	1	8
speel_plein/noun	5.523867	26.0	5.511473	63	2915
speel_plein_DIM/noun			3.458918	2	721
speel_plein_bus/noun			7.7487288	1	5
speel_plein_coördinator/noun	9.533122	1.0	8.613726	1	2
speel_plein_monitor/noun			6.359806	1	21
speel_plein_raad/noun			8.613726	1	2
speel_plein_werking/noun	6.913994	50.0	6.6561546	95	1408
speel_plein_werking_aanbod/noun			9.306873	2	2
speel_plek_DIM/noun	9.127657	1.0	8.208261	1	3
speel_straat/noun			3.776849	3	795
speel_terrein/noun	3.7089667	1.0	3.9011223	3	684
speel_tuin_DIM/noun			4.23045	1	163
speel_vakantie/noun	8.839974	1.0	7.9985404	1	4
speel_veld/noun			2.3264253	1	1085
speel_vlak/noun	4.402114	1.0	3.484271	1	339
speel_vloer/noun			4.62822	2	218
speelgoed/noun	3.10843	4.0	2.4226117	5	4977
speelgoed_verkoop/noun	8.434509	1.0	7.515114	1	6
speelmaterieel/noun	10.226269	1.0	9.306873	1	1
speelplein/prefix	8.839974	3.0	7.924754	3	12
speelpleinverantwoordelijke/noun			7.227432	1	8
speelpleinwerking/noun			7.1321216	1	9
speeltuin/noun			1.5616107	1	2367
speeltuinjes/noun			9.306873	1	1
speelzaal/noun	4.082888	1.0	3.1688223	1	467
spel/noun	1.053838	5.0	0.92915314	11	48307
spel/prefix	5.353938	1.0	5.1336403	2	131
spel_DIM/noun	2.3142004	4.0	2.095455	8	10972
spel_bord/noun			5.362383	1	52
spel_breker/noun			2.8064096	1	692
spel_computer/noun	3.5018356	1.0	2.5981178	1	839
spel_materiaal/noun	5.5189934	1.0	6.223588	5	112
spel_namiddag/noun	5.34063	1.0	5.1252046	2	133
spel_patroon/noun			4.534495	1	119
spel_plezier/noun			3.5404289	1	324
spel_programma/noun			3.0383453	1	534
speld_kussen/noun	7.4773965	1.0	6.5757575	1	16
speleoboxen/noun			9.306873	1	1
speler/noun	-0.90428656	2.0	-0.7187601	6	136926
spelt_rapper/noun			8.665019	1	3
spetter/adj			1.6428785	1	2181
spiegel/adj			3.436588	1	360
spiegel/noun	2.3811138	3.0	1.7564683	4	7702
spiegel_beeld/noun	3.5394719	1.0	2.6253912	1	805
spiegel_wand/noun	6.521885	2.0	5.610522	2	82
spieken/noun	5.4999876	1.0	4.5910563	1	114
spijbel/verb	3.2908983	1.0	2.383343	1	1038
spijtig/adj			1.0157905	2	8028
spits/verb			3.388786	1	377
splinter/noun			3.2622235	1	425
spoed/verb			2.4238205	1	989
spoed_melding/noun			7.3681316	1	7
sponsoring/noun			1.1951551	1	3371
spontaan/adj			0.7433882	2	10578
spoor/noun			-1.1975147	1	37307
spoor/verb	2.741198	1.0	1.8280253	1	1798
spoor_onderzoek/noun			3.2057698	1	463
sport/noun	0.38083085	2.0	0.7239471	7	38173
sport/prefix			2.1133752	1	1349
sport/verb	1.9582744	1.0	2.1493583	3	3954
sport_academie/noun			4.483371	1	128
sport_activiteit/noun			3.2820947	1	418
sport_centrum/noun	2.6298137	1.0	2.8230524	3	2009
sport_competitie/noun			6.2974844	2	41
sport_dienst/noun			2.8680553	3	1954
sport_federatie/noun			3.4182723	1	365
sport_functionaris/noun			3.175538	1	470
sport_kam_pen/noun	6.016923	2.0	5.5226836	3	137
sport_monitor/noun			5.4567256	1	47
sport_pro_motor/noun			5.8552995	1	32
sport_regio/noun			5.7219663	1	37
sport_stadion/noun	4.356619	1.0	3.4519446	1	356
sport_strand/noun			6.149873	1	24
sport_terrein/noun	3.7863195	1.0	2.8838696	1	632
sport_vakantie/noun	8.029044	1.0	7.1096487	1	9
sport_verzorger/noun	9.127657	1.0	8.208261	1	3
sport_week/noun	5.9548244	1.0	5.7630196	2	73
sport_zone/noun	5.2315936	1.0	4.3301396	1	150
sportdaagse/noun			9.306873	1	1
sporter/noun			0.22615187	1	8929
sporthal/noun			0.8847602	2	9320
sportief/adj	1.2461648	3.0	0.84620166	5	23966
sportverantwoordelijke/noun	7.6613193	1.0	6.793217	1	13
spot/noun	2.0938194	1.0	1.8756772	2	3496
spotje/noun	2.64048	1.0	1.728472	1	1977
spraak_synthese/noun	8.146828	1.0	7.24636	1	8
spraak_technologie/noun	4.090433	1.0	3.181643	1	467
sprake/noun	-0.58523035	1.0	-0.8045864	2	49726
spreek/verb	-0.8314678	2.0	-0.8283993	5	127396
spreek_aan/verb	1.362276	3.0	0.7356607	4	21302
spreek_af/verb	0.59213233	1.0	-0.32234198	1	15331
spreek_vrij/verb			0.6585289	1	5853
spring/prefix			5.3682084	1	52
spring/verb			-0.7655847	1	23959
spring_in/verb	3.0218408	1.0	2.1088393	1	1352
spring_kasteel/noun	3.2819405	1.0	3.7563875	4	1042
sprinkhaan/noun			3.1684983	1	470
spuit/noun			2.302445	1	1114
sputter/verb	3.6118784	1.0	2.701237	1	752
spuw/verb	2.9227622	1.0	2.0104938	1	1497
spé/noun	5.9635887	1.0	5.057664	1	72
sta/adj	1.4564121	1.0	1.2385564	2	6464
sta/verb	1.279776	85.0	0.98712426	158	655795
sta_aan/verb	2.533585	1.0	1.6191281	1	2202
sta_bij/verb	2.4190977	3.0	2.016819	5	7410
sta_geleider/noun			8.613726	1	2
sta_in/verb	2.9579587	6.0	2.3310387	8	8620
sta_leeg/adj	2.128386	1.0	1.2217869	1	3306
sta_los/verb	2.5430954	1.0	1.630191	1	2175
sta_open/verb			0.3194514	1	8086
sta_recht/verb	3.41861	1.0	3.1990712	2	909
sta_stil/adj	2.6128204	1.0	1.7014061	1	2035
sta_toe/verb	0.53082836	1.0	0.71674556	3	16364
sta_uit/verb	2.7250485	1.0	1.813389	1	1819
sta_vast/verb			-0.31540465	1	15234
sta_vol/verb			0.724979	1	5395
staaf_microfoon/noun			9.306873	1	1
staak/verb	0.79212505	1.0	-0.11289714	1	12702
staal/noun	1.5647372	1.0	1.3457035	2	5796
staal_DIM/noun	2.1038234	1.0	1.1921147	1	3382
staar/adj	4.4474564	1.0	3.5323217	1	325
staar/verb	3.5028572	5.0	2.9248517	7	4174
staat/adj			-0.2664666	2	28923
staat/noun			-0.30593866	4	60553
stad/noun	-0.3101813	5.0	-0.26520437	13	189573
stad_beeld/noun	3.8679934	1.0	2.957734	1	581
stad_bestuur/noun	1.9523793	6.0	1.3360443	8	23681
stad_ontwikkeling/noun	5.0099754	1.0	4.098207	1	185
stadhuis/noun	0.7184012	1.0	0.5066236	2	13570
stadsdeel/noun			0.10259615	1	10120
stage/noun			1.800831	4	7368
stagiair/noun	4.0339065	1.0	3.1245816	1	490
stagiairs/noun	4.244539	1.0	4.434734	3	398
stagneer/verb			1.774544	1	1906
staker/noun			2.00404	1	1527
staking_actie/noun	3.6255484	1.0	2.7256794	1	747
stal/noun			0.39581522	1	7501
stalen/adj			2.0329251	3	4364
stamp/verb			1.1207429	1	3619
stand/fixed			0.3912697	2	15018
stand/noun	-0.026942115	1.0	0.15918688	3	28581
stand_beeld/noun			1.0672797	1	3875
standaard/adj	1.9789505	1.0	2.1651926	3	3834
standaard/noun			1.258772	1	3181
standaard_machine/noun			8.613726	1	2
standaard_procedure/noun			3.9082582	1	222
standaard_vraag/noun			4.968276	1	77
standaardset/noun			9.306873	1	1
standby_stand/noun	9.127657	1.0	8.208261	1	3
standpunt/noun			-0.6770324	1	21888
stap/noun			-0.07617287	4	48222
stap/verb	0.33389905	2.0	-0.5764206	2	39890
stap_binnen/verb			1.5674378	2	4633
stap_op/verb	1.2111757	2.0	0.30720136	2	16637
stap_uit/verb			0.958146	1	4250
stapel/noun	1.4964875	1.0	0.5838861	1	6205
stapel/verb	2.9074805	1.0	1.9932861	1	1516
star/adj	2.575208	1.0	1.6625042	1	2113
start-maar-op-softwarepakket/noun	10.226269	1.0	9.306873	1	1
start/fixed			1.2779412	4	12477
start/noun			-0.60780525	2	41167
start/verb	0.2601449	3.0	-0.1336936	5	64506
start_blok/noun			1.7705625	1	1925
start_moment/noun	7.28183	1.0	6.3624344	1	19
start_op/verb			0.46899602	1	6964
station/noun	1.1670856	3.0	1.3567977	9	25933
station_DIM/noun			3.5221252	1	329
statisch/adj	2.8109431	1.0	2.9933856	3	1664
status/noun			0.36629966	2	15526
stedelijk/adj	1.4514533	2.0	1.4613827	5	12998
steeds/adv	0.27831537	12.0	0.21485333	28	252048
steek/verb	0.32786706	3.0	0.39630854	8	60108
steek_toe/verb			1.6446875	1	2152
steek_uit/verb	2.6820028	3.0	2.0554662	4	5696
steel/verb			-1.0251871	1	31655
steen/noun			0.27412656	2	16949
steiger_tocht/noun			9.306873	1	1
steil/adj	1.944703	1.0	1.0308985	1	3961
stek/noun			0.45340776	1	7090
stekker/noun	3.1315155	1.0	2.9175558	2	1212
stel/noun	1.6325892	2.0	1.1251341	3	10888
stel/verb	-0.9354696	3.0	-0.05653038	18	212176
stel_aan/verb	2.0009108	3.0	1.0932025	3	11269
stel_bij/verb			0.8299188	1	4883
stel_gerust/verb			1.0467682	1	3915
stel_in/verb	1.2837425	2.0	1.0713303	4	15415
stel_op/verb	2.0658057	11.0	1.4623673	15	38667
stel_samen/verb	1.5445892	2.0	1.0356189	3	11834
stel_teleur/verb			0.44750974	1	7167
stel_vast/verb	0.52842516	3.0	0.124901414	5	49028
stel_voor/verb	-0.9020488	1.0	-0.71690166	3	68366
stel_vrij/verb			1.996323	1	1515
stellage/noun			3.6047587	1	301
stelling/noun	1.2587805	2.0	0.7499626	3	15735
stem/noun			-1.6803685	1	59760
stem/prefix			4.909958	1	82
stem_af/verb			0.61998785	1	5999
stem_hok_DIM/noun			2.792605	1	692
stem_in/verb			-0.0710177	1	12082
stemmig/adj			2.3475223	1	1061
step/verb	5.0243244	1.0	4.119208	1	184
ster_hoop/noun			5.3346963	1	54
ster_stelsel/noun	3.8457227	1.0	2.9350903	1	595
stereo_bril/noun			7.515114	1	6
sterf/verb			-0.028066942	3	34708
sterk/adj	-1.1451442	2.0	-0.5527313	9	174284
sterk/verb			1.7227609	1	1982
sterkte/noun			0.8965639	1	4562
steun/noun	-0.65563184	1.0	-0.46765727	3	53435
stevig/adj	-0.2101752	1.0	0.4869906	5	34189
stickertje/noun			4.302256	1	152
stiekem/adj			0.77787	1	5120
stijg/verb	-0.3858117	2.0	-0.88944507	3	81713
stijg_op/adj			3.3846247	1	375
stijg_op/verb	1.7784257	1.0	0.8655464	1	4686
stijl/noun			-0.1385571	2	25522
stil/adj			0.6769229	4	22793
stilaan/adv			-0.2330371	1	14070
stip_DIM/noun			4.545982	2	236
stipje/noun			4.4458985	1	131
stippel_uit/verb			1.2517313	1	3180
stoel/noun	2.1525347	6.0	1.5265858	8	19320
stoel_DIM/noun	2.8530514	1.0	1.9379973	1	1596
stoer/adj			0.5925273	1	6168
stof/noun	0.12372547	1.0	-0.09586077	2	24502
stof_vrij/adj			4.60231	1	112
stoffig/adj	2.628935	1.0	1.7178156	1	2001
stofzuiger/noun			2.042178	1	1452
stok/verb	2.7803402	1.0	1.867784	1	1722
stokoud/adj	3.3592052	1.0	2.4467862	1	966
stommel/verb			5.0829635	1	69
stoor/verb	1.0629152	1.0	1.5354003	4	9583
stop/verb	-0.86750966	1.0	-0.16602452	5	66374
stop_plaats/noun			2.8202553	1	665
stopcontact/noun	3.4989867	1.0	2.5885246	1	838
stopper/noun			3.9434705	1	214
storing/noun	1.9388661	1.0	1.0389109	1	4007
storm/noun	1.0920943	1.0	0.1854296	1	9355
stort/verb			-0.44954607	1	17524
stort_in/verb	1.4046286	1.0	0.49415624	1	6831
stotter/verb			2.9459162	1	587
straal/verb			1.4447224	1	2642
straal_stroom/noun			4.778044	1	95
straat/noun	-0.4461588	2.0	-0.25841007	6	86633
straat_terras/noun			7.4122562	1	7
straatkind/noun			2.5475018	1	889
straf/noun	0.09456058	1.0	-0.81124985	1	25375
strafmaatregel/noun			2.8861456	1	622
strafschop/noun			-0.5261409	1	18845
strak/adj			0.40856904	2	14752
straks/adv			-1.4136294	1	45903
straling/noun	3.171765	2.0	2.955246	4	2328
strand/noun			-0.31638777	1	15375
streef/verb			0.060557738	1	10480
streep/noun			-0.13711143	1	12768
strek/verb			2.5239727	2	1790
streng/adj	-0.16206099	1.0	0.3148754	4	32727
strijker/noun			2.5183802	2	1786
strip_pagina/noun			5.4398475	1	48
strofe/noun			2.476215	1	929
strohalm/noun			2.8642533	1	642
strook/noun	2.0166883	1.0	1.1019144	1	3684
strook_DIM/noun	5.1448646	1.0	4.228891	1	161
stroom/noun			0.7377614	3	16039
stroom_gebruik/noun			6.066236	1	26
stroom_storing/noun	4.148053	1.0	3.249738	1	448
stroom_verbruik/noun			4.075497	1	190
stropt/noun	7.3428655	1.0	6.436137	1	18
structuur/noun			0.40866128	2	14725
struikelblok/noun			1.862683	1	1737
studeerkamer/noun			3.4173028	1	363
student/noun	0.14048831	2.0	0.14664154	5	48534
student_tijd/noun			2.6998177	1	747
studente/noun	2.0212893	1.0	2.9049423	6	3702
studie/noun	-0.31423202	1.0	-0.5345222	2	37972
studie_begeleider/noun	6.958603	2.0	6.04016	2	53
studie_dag/noun			2.2898152	1	1131
studiejaar/noun			2.5124545	1	902
studio/noun	1.5104399	2.0	1.5177583	5	12282
studio_ruimte/noun			5.5480013	1	43
stuit/verb	0.7152777	1.0	0.49642846	2	13573
stuk/noun	-0.029878484	4.0	0.23578957	13	114181
stuk/part	2.797787	1.0	1.885217	1	1691
stuk_DIM/noun			-0.14043278	2	25704
stuk_schiet/verb	6.419606	1.0	5.500211	1	45
stuur/verb	0.2724585	3.0	0.053616207	6	63604
stuur_aan/verb	2.0351868	1.0	1.8178245	2	3632
stuur_bij/verb			1.2968955	1	3069
stuur_door/verb	2.6444855	2.0	1.7315321	2	3937
stuur_uit/verb			1.9166763	2	3282
subsidie/noun			0.2649633	3	25858
subsidiëring/noun			2.1647575	1	1278
subtiel/adj			0.39404303	1	7483
succes/noun			-0.035184443	7	81026
succes_formule/noun			2.693556	1	754
succesvol/adj			-0.17139098	2	26523
suf/adj	3.4992862	2.0	2.588585	2	1675
sullig/noun	8.499048	1.0	7.5930753	1	6
super/adj			1.5671875	1	2329
super_scherm/noun			9.306873	1	1
super_snel/adj			2.3844264	1	1034
supergesofisticeerde/adj	8.434509	1.0	7.515114	1	6
suppoost/noun	3.7742198	1.0	2.8621857	1	637
supporter/noun	-0.03372996	1.0	-0.24992159	2	28807
suprêmes/noun			7.920579	1	4
surf/verb			1.908699	3	5088
surrealistisch/adj			1.6287088	1	2185
surround/noun	5.59154	1.0	4.6721444	1	103
surveillance_beeld/noun	10.226269	1.0	9.306873	1	1
swapactiviteiten/noun			8.613726	1	2
symboliek/noun			1.6937951	1	2047
symbolisch/adj	1.2747315	1.0	1.0559659	2	7754
sympathisant/noun			1.4830672	1	2536
synchroniciteit/noun	6.8940644	1.0	5.9908705	1	28
synchroon/adj			3.6154163	2	598
systeem/noun	0.8732414	4.0	0.87517035	10	46242
taak/noun	-0.20800878	1.0	0.48847526	5	34097
taak_verdeling/noun			2.6076193	1	820
taal_docent/noun			5.9818373	1	28
taalgebruik/noun			1.7007345	1	2030
taart/noun	1.8306785	1.0	0.9223089	1	4455
tabak_wolk/noun			9.306873	1	1
tachtig/num	-0.19163544	1.0	-1.1044284	1	33599
tactisch/adj	1.3487298	1.0	0.43390244	1	7195
tafel/noun	1.6044565	8.0	1.3202515	15	44587
tafel_DIM/noun	2.0483317	1.0	1.8255428	2	3570
tafel_blad/noun			4.266841	2	313
tafereel/noun			0.6343272	1	5910
take/noun			2.3467627	1	1068
tal/det	1.778687	4.0	0.8645571	4	18702
tal_moed/noun			5.285996	1	56
talking/noun	5.1448646	1.0	4.2326374	1	162
talkshow/noun	2.3195834	1.0	2.1022036	2	2729
tallonfabriek/name			9.306873	1	1
talloos/adj	0.83960396	1.0	-0.07407879	1	11979
talrijk/adj	0.95933545	1.0	0.73822194	2	10606
tamelijk/adj			0.28616905	1	8340
tand/noun			1.4493005	4	10472
tante/noun	1.6199435	1.0	1.3999668	2	5493
tap/noun			2.878768	1	626
tap/verb			1.7382615	1	1983
